attendance_pct,behavior_pct,SEM7,dropout_score,CURR_SEM,SEM2,past_count,INTERNAL_MARKS,SEM8,performance_overall,DEPT,RNO,performance_trend,prev_att,TOTAL_DAYS_CURR,risk_label,S.NO,EMAIL,risk_score,performance_label,BEHAVIOR_SCORE_10,past_avg,SEM6,SEM1,MENTOR_EMAIL,YEAR,internal_pct,ATTENDED_DAYS_CURR,MENTOR,SEM4,SEM3,present_att,dropout_label,NAME,PREV_ATTENDANCE_PERC,SEM5
61.38,47.0,0.0,36.61,5.0,60.0,4,29.0,0.0,70.81,CSE(AI),25G31A4601,3.0,55.0,95.0,low,1365.0,isha.reddy429@gmail.com,29.19,high,4.7,60.5,0.0,65.0,prof..shreya.nair32@gmail.com,3.0,96.67,62.0,Prof. Shreya Nair,60.0,57.0,65.26,low,Isha Reddy,55.0,
85.6,99.0,0.0,15.97,6.0,83.0,5,23.0,0.0,73.49,CSE,25G31A1161,-33.0,81.0,80.0,low,1366.0,varun.dutta158@gmail.com,26.51,high,9.9,65.4,0.0,44.0,prof..meera.desai94@gmail.com,3.0,76.67,68.0,Prof. Meera Desai,85.0,63.0,85.0,low,Varun Dutta,81.0,52.0
92.3,41.0,0.0,15.06,5.0,75.0,4,24.0,0.0,81.02,CDS,25G31A3594,22.0,91.0,105.0,low,1367.0,maya.dasgupta562@gmail.com,18.98,high,4.1,82.25,0.0,78.0,dr..suresh.iyer71@gmail.com,3.0,80.0,105.0,Dr. Suresh Iyer,99.0,77.0,100.0,low,Maya Dasgupta,91.0,
42.62,56.0,0.0,52.49,5.0,84.0,4,13.0,0.0,60.94,ECE,25G31A7121,-17.0,43.0,101.0,low,1368.0,zara.desai875@gmail.com,39.06,medium,5.6,77.5,0.0,49.0,dr..nitin.verma64@gmail.com,3.0,43.33,41.0,Dr. Nitin Verma,80.0,97.0,40.59,medium,Zara Desai,43.0,
41.45,21.0,0.0,54.95,6.0,42.0,5,22.0,0.0,62.27,EEE,25G31A5090,-9.0,45.0,113.0,low,1369.0,anjali.chatterjee676@gmail.com,37.73,medium,2.1,66.0,0.0,95.0,dr..rohan.kapoor79@gmail.com,3.0,73.33,49.0,Dr. Rohan Kapoor,74.0,54.0,43.36,medium,Anjali Chatterjee,45.0,65.0
51.85,34.0,0.0,43.28,5.0,77.0,4,30.0,0.0,74.6,MECH,25G31A2311,17.0,81.0,102.0,low,1370.0,sandeep.kapoor387@gmail.com,25.4,high,3.4,70.25,0.0,71.0,dr..rohan.kapoor13@gmail.com,3.0,100.0,47.0,Dr. Rohan Kapoor,75.0,58.0,46.08,medium,Sandeep Kapoor,81.0,
63.01,98.0,0.0,31.53,6.0,79.0,5,20.0,0.0,73.85,CIVIL,25G31A5966,12.0,89.0,85.0,low,1371.0,aarav.patel628@gmail.com,26.15,high,9.8,79.0,0.0,85.0,dr..harish.rao19@gmail.com,3.0,66.67,43.0,Dr. Harish Rao,68.0,83.0,50.59,low,Aarav Patel,89.0,80.0
88.83,58.0,0.0,16.05,5.0,62.0,4,27.0,0.0,78.1,CSE(AI),25G31A7216,-16.0,82.0,83.0,low,1372.0,bhavna.gupta882@gmail.com,21.9,high,5.8,69.75,0.0,97.0,prof..kavya.pillai81@gmail.com,3.0,90.0,79.0,Prof. Kavya Pillai,52.0,68.0,95.18,low,Bhavna Gupta,82.0,
70.51,40.0,0.0,37.17,6.0,81.0,5,10.0,0.0,53.28,CSE,25G31B5723,-11.0,85.0,82.0,normal,1373.0,ravi.rao557@gmail.com,46.72,medium,4.0,61.4,0.0,65.0,dr..suresh.iyer46@gmail.com,3.0,33.33,58.0,Dr. Suresh Iyer,51.0,70.0,70.73,low,Ravi Rao,85.0,40.0
75.69,78.0,0.0,26.91,6.0,75.0,5,18.0,0.0,64.75,CDS,25G31A2924,8.0,92.0,99.0,low,1374.0,kavya.rao530@gmail.com,35.25,medium,7.8,63.0,0.0,62.0,dr..anil.singh36@gmail.com,3.0,60.0,70.0,Dr. Anil Singh,53.0,64.0,70.71,low,Kavya Rao,92.0,61.0
83.17,24.0,0.0,23.53,6.0,60.0,5,28.0,0.0,74.27,ECE,25G31A7565,8.0,83.0,96.0,low,1375.0,divya.das429@gmail.com,25.73,high,2.4,65.2,0.0,53.0,dr..sanjay.joshi73@gmail.com,3.0,93.33,88.0,Dr. Sanjay Joshi,67.0,71.0,91.67,low,Divya Das,83.0,75.0
61.57,30.0,0.0,38.33,5.0,69.0,4,24.0,0.0,72.61,EEE,25G31A6936,-17.0,62.0,94.0,low,1376.0,sakshi.bajaj107@gmail.com,27.39,high,3.0,75.75,0.0,91.0,prof..shreya.nair67@gmail.com,3.0,80.0,62.0,Prof. Shreya Nair,63.0,80.0,65.96,low,Sakshi Bajaj,62.0,
85.32,52.0,0.0,18.96,6.0,65.0,5,25.0,0.0,79.3,MECH,25G31A2916,5.0,91.0,104.0,low,1377.0,sandeep.singh182@gmail.com,20.7,high,5.2,77.8,0.0,70.0,prof..divya.srivastava13@gmail.com,3.0,83.33,92.0,Prof. Divya Srivastava,86.0,77.0,88.46,low,Sandeep Singh,91.0,91.0
81.7,67.0,0.0,26.0,6.0,47.0,5,11.0,0.0,58.81,CIVIL,25G31B4105,31.0,53.0,100.0,normal,1378.0,pooja.mishra448@gmail.com,41.19,medium,6.7,64.4,0.0,67.0,dr..anil.singh31@gmail.com,3.0,36.67,92.0,Dr. Anil Singh,54.0,69.0,92.0,low,Pooja Mishra,53.0,85.0
64.17,61.0,0.0,36.75,5.0,83.0,4,10.0,0.0,67.17,CSE(AI),25G31B6600,13.0,57.0,102.0,low,1379.0,isha.menon602@gmail.com,32.83,medium,6.1,89.0,0.0,96.0,prof..anjali.menon53@gmail.com,3.0,33.33,68.0,Prof. Anjali Menon,95.0,82.0,66.67,low,Isha Menon,57.0,
86.7,71.0,0.0,20.63,6.0,66.0,5,15.0,0.0,64.45,CSE,25G31A7225,-27.0,48.0,80.0,low,1380.0,aisha.kapoor654@gmail.com,35.55,medium,7.1,65.8,0.0,44.0,dr..rohan.kapoor34@gmail.com,3.0,50.0,80.0,Dr. Rohan Kapoor,81.0,84.0,100.0,low,Aisha Kapoor,48.0,54.0
48.7,64.0,0.0,48.64,5.0,94.0,4,12.0,0.0,56.88,CDS,25G31B4701,-6.0,54.0,80.0,normal,1381.0,ajay.chatterjee685@gmail.com,43.12,medium,6.4,68.75,0.0,57.0,dr..rajesh.kumar36@gmail.com,3.0,40.0,36.0,Dr. Rajesh Kumar,59.0,65.0,45.0,medium,Ajay Chatterjee,54.0,
85.8,24.0,0.0,23.86,6.0,57.0,5,21.0,0.0,68.47,ECE,25G31B1157,29.0,67.0,107.0,low,1382.0,ananya.joshi672@gmail.com,31.53,medium,2.4,66.8,0.0,95.0,prof..priya.sharma89@gmail.com,3.0,70.0,107.0,Prof. Priya Sharma,42.0,69.0,100.0,low,Ananya Joshi,67.0,71.0
72.93,47.0,0.0,30.66,5.0,52.0,4,23.0,0.0,65.91,EEE,25G31B5265,22.0,82.0,104.0,low,1383.0,ajay.dutta717@gmail.com,34.09,medium,4.7,59.25,0.0,63.0,prof..ritika.malhotra10@gmail.com,3.0,76.67,77.0,Prof. Ritika Malhotra,72.0,50.0,74.04,low,Ajay Dutta,82.0,
46.63,32.0,0.0,49.32,6.0,71.0,5,25.0,0.0,66.1,MECH,25G31A8604,35.0,65.0,115.0,low,1384.0,vikram.desai971@gmail.com,33.9,medium,3.2,65.0,0.0,62.0,dr..rohan.kapoor38@gmail.com,3.0,83.33,50.0,Dr. Rohan Kapoor,43.0,71.0,43.48,medium,Vikram Desai,65.0,78.0
60.83,46.0,0.0,39.85,6.0,66.0,5,17.0,0.0,64.92,CIVIL,25G31B3276,2.0,77.0,96.0,low,1385.0,nisha.pillai158@gmail.com,35.08,medium,4.6,73.0,0.0,84.0,prof..priya.sharma96@gmail.com,3.0,56.67,56.0,Prof. Priya Sharma,83.0,47.0,58.33,low,Nisha Pillai,77.0,85.0
48.7,41.0,0.0,48.13,5.0,78.0,4,18.0,0.0,65.73,CSE(AI),25G31B3545,11.0,48.0,90.0,low,1386.0,aarav.menon753@gmail.com,34.27,medium,4.1,76.75,0.0,60.0,prof..shreya.nair26@gmail.com,3.0,60.0,45.0,Prof. Shreya Nair,90.0,79.0,50.0,medium,Aarav Menon,48.0,
62.14,40.0,0.0,37.1,6.0,93.0,5,21.0,0.0,74.32,CSE,25G31B2589,17.0,61.0,96.0,low,1387.0,harsha.nair985@gmail.com,25.68,high,4.0,84.0,0.0,99.0,prof..divya.srivastava61@gmail.com,3.0,70.0,63.0,Prof. Divya Srivastava,68.0,75.0,65.62,low,Harsha Nair,61.0,85.0
66.87,94.0,0.0,30.31,5.0,68.0,4,19.0,0.0,69.48,CDS,25G31A2196,5.0,54.0,108.0,low,1388.0,maya.pillai433@gmail.com,30.52,medium,9.4,71.5,0.0,63.0,prof..divya.srivastava60@gmail.com,3.0,63.33,72.0,Prof. Divya Srivastava,80.0,75.0,66.67,low,Maya Pillai,54.0,
83.79,97.0,0.0,22.35,6.0,41.0,5,10.0,0.0,57.22,ECE,25G31A9061,10.0,89.0,97.0,normal,1389.0,divya.verma490@gmail.com,42.78,medium,9.7,59.6,0.0,73.0,dr..rajesh.kumar93@gmail.com,3.0,33.33,78.0,Dr. Rajesh Kumar,56.0,62.0,80.41,low,Divya Verma,89.0,66.0
85.34,81.0,0.0,18.82,6.0,89.0,5,18.0,0.0,71.55,EEE,25G31A3152,1.0,68.0,88.0,low,1390.0,anjali.joshi952@gmail.com,28.45,high,8.1,73.4,0.0,91.0,prof..shreya.nair17@gmail.com,3.0,60.0,80.0,Prof. Shreya Nair,59.0,68.0,90.91,low,Anjali Joshi,68.0,60.0
94.9,63.0,0.0,11.63,5.0,71.0,4,26.0,0.0,78.26,MECH,25G31A3506,-11.0,93.0,104.0,low,1391.0,rahul.iyer856@gmail.com,21.74,high,6.3,69.75,0.0,77.0,prof..shreya.nair29@gmail.com,3.0,86.67,104.0,Prof. Shreya Nair,60.0,71.0,100.0,low,Rahul Iyer,93.0,
76.72,44.0,0.0,24.98,6.0,62.0,5,30.0,0.0,78.31,CIVIL,25G31A9116,-11.0,89.0,104.0,low,1392.0,tanvi.nair895@gmail.com,21.69,high,4.4,69.2,0.0,59.0,dr..nitin.verma19@gmail.com,3.0,100.0,81.0,Dr. Nitin Verma,76.0,84.0,77.88,low,Tanvi Nair,89.0,65.0
68.0,42.0,0.0,30.62,6.0,90.0,5,30.0,0.0,80.2,CSE(AI),25G31B8839,1.0,58.0,118.0,low,1393.0,aryan.mishra829@gmail.com,19.8,high,4.2,75.8,0.0,93.0,dr..vikram.reddy63@gmail.com,3.0,100.0,88.0,Dr. Vikram Reddy,66.0,63.0,74.58,low,Aryan Mishra,58.0,67.0
74.79,31.0,0.0,28.24,6.0,86.0,5,26.0,0.0,76.97,CSE,25G31B8970,4.0,82.0,119.0,low,1394.0,celina.sharma276@gmail.com,23.03,high,3.1,76.4,0.0,41.0,dr..sanjay.joshi41@gmail.com,3.0,86.67,94.0,Dr. Sanjay Joshi,85.0,81.0,78.99,low,Celina Sharma,82.0,89.0
83.46,88.0,0.0,22.31,5.0,73.0,4,11.0,0.0,61.92,CDS,25G31A3366,-32.0,64.0,86.0,low,1395.0,sanjay.srivastava524@gmail.com,38.08,medium,8.8,68.0,0.0,83.0,prof..divya.srivastava18@gmail.com,3.0,36.67,76.0,Prof. Divya Srivastava,42.0,74.0,88.37,low,Sanjay Srivastava,64.0,
78.5,69.0,0.0,23.07,5.0,85.0,4,25.0,0.0,73.98,ECE,25G31B7388,-4.0,78.0,80.0,low,1396.0,meera.bajaj728@gmail.com,26.02,high,6.9,67.5,0.0,71.0,prof..kavya.pillai93@gmail.com,3.0,83.33,64.0,Prof. Kavya Pillai,55.0,59.0,80.0,low,Meera Bajaj,78.0,
61.3,55.0,0.0,38.33,5.0,68.0,4,19.0,0.0,65.57,EEE,25G31A6049,-9.0,42.0,96.0,low,1397.0,sakshi.sharma113@gmail.com,34.43,medium,5.5,69.25,0.0,62.0,dr..rajesh.kumar47@gmail.com,3.0,63.33,65.0,Dr. Rajesh Kumar,69.0,78.0,67.71,low,Sakshi Sharma,42.0,
86.5,81.0,0.0,15.81,6.0,77.0,5,24.0,0.0,78.72,MECH,25G31A1385,24.0,84.0,100.0,low,1398.0,kriti.malhotra121@gmail.com,21.28,high,8.1,75.4,0.0,81.0,dr..suresh.iyer66@gmail.com,3.0,80.0,88.0,Dr. Suresh Iyer,57.0,81.0,88.0,low,Kriti Malhotra,84.0,81.0
61.76,62.0,0.0,40.49,6.0,71.0,5,10.0,0.0,56.06,CIVIL,25G31B6632,-5.0,76.0,111.0,normal,1399.0,karthik.sharma706@gmail.com,43.94,medium,6.2,67.4,0.0,83.0,dr..suresh.iyer37@gmail.com,3.0,33.33,64.0,Dr. Suresh Iyer,53.0,82.0,57.66,medium,Karthik Sharma,76.0,48.0
65.59,63.0,0.0,32.52,5.0,57.0,4,23.0,0.0,73.99,CSE(AI),25G31B3407,3.0,58.0,91.0,low,1400.0,maya.bansal165@gmail.com,26.01,high,6.3,76.0,0.0,80.0,prof..meera.desai11@gmail.com,3.0,76.67,62.0,Prof. Meera Desai,85.0,82.0,68.13,low,Maya Bansal,58.0,
65.35,51.0,0.0,38.23,5.0,66.0,4,12.0,0.0,58.98,CSE,25G31A1589,20.0,75.0,99.0,normal,1401.0,zara.chopra162@gmail.com,41.02,medium,5.1,69.25,0.0,53.0,prof..ritika.malhotra54@gmail.com,3.0,40.0,64.0,Prof. Ritika Malhotra,89.0,69.0,64.65,low,Zara Chopra,75.0,
81.07,47.0,0.0,21.64,5.0,95.0,4,26.0,0.0,81.76,CDS,25G31B8182,18.0,44.0,115.0,low,1402.0,tanvi.rao828@gmail.com,18.24,high,4.7,82.5,0.0,91.0,dr..harish.rao54@gmail.com,3.0,86.67,111.0,Dr. Harish Rao,81.0,63.0,96.52,low,Tanvi Rao,44.0,
49.73,58.0,0.0,42.25,5.0,78.0,4,28.0,0.0,77.36,ECE,25G31A1471,10.0,68.0,90.0,low,1403.0,esha.verma180@gmail.com,22.64,high,5.8,78.0,0.0,84.0,prof..shreya.nair26@gmail.com,3.0,93.33,39.0,Prof. Shreya Nair,80.0,70.0,43.33,medium,Esha Verma,68.0,
59.06,58.0,0.0,35.48,5.0,69.0,4,30.0,0.0,78.63,EEE,25G31B2198,-9.0,88.0,106.0,low,1404.0,anjali.joshi495@gmail.com,21.37,high,5.8,73.75,0.0,93.0,dr..vikram.reddy72@gmail.com,3.0,100.0,54.0,Dr. Vikram Reddy,62.0,71.0,50.94,low,Anjali Joshi,88.0,
71.09,83.0,0.0,26.32,5.0,67.0,4,26.0,0.0,75.56,MECH,25G31A1627,-9.0,61.0,101.0,low,1405.0,vishal.bhat983@gmail.com,24.44,high,8.3,69.5,0.0,86.0,prof..divya.srivastava66@gmail.com,3.0,86.67,73.0,Prof. Divya Srivastava,58.0,67.0,72.28,low,Vishal Bhat,61.0,
80.86,28.0,0.0,24.53,5.0,81.0,4,29.0,0.0,74.53,CIVIL,25G31B2477,-28.0,62.0,113.0,low,1406.0,bhavna.bhat286@gmail.com,25.47,high,2.8,64.0,0.0,47.0,prof..meera.desai55@gmail.com,3.0,96.67,106.0,Prof. Meera Desai,50.0,78.0,93.81,low,Bhavna Bhat,62.0,
82.7,13.0,0.0,28.83,5.0,41.0,4,16.0,0.0,62.3,CSE(AI),25G31B2028,9.0,57.0,103.0,low,1407.0,sakshi.sinha389@gmail.com,37.7,medium,1.3,66.5,0.0,96.0,prof..meera.desai39@gmail.com,3.0,53.33,103.0,Prof. Meera Desai,69.0,60.0,100.0,low,Sakshi Sinha,57.0,
56.35,86.0,0.0,38.45,5.0,65.0,4,21.0,0.0,66.25,CSE,25G31A1362,21.0,58.0,91.0,low,1408.0,vishal.desai767@gmail.com,33.75,medium,8.6,65.0,0.0,46.0,dr..vikram.reddy93@gmail.com,3.0,70.0,47.0,Dr. Vikram Reddy,85.0,64.0,51.65,low,Vishal Desai,58.0,
52.15,32.0,0.0,46.07,5.0,49.0,4,24.0,0.0,64.55,CDS,25G31A1149,23.0,57.0,110.0,low,1409.0,ravi.desai149@gmail.com,35.45,medium,3.2,62.25,0.0,81.0,dr..anil.singh88@gmail.com,3.0,80.0,59.0,Dr. Anil Singh,71.0,48.0,53.64,medium,Ravi Desai,57.0,
86.83,99.0,0.0,11.93,5.0,82.0,4,29.0,0.0,85.6,ECE,25G31A9487,-40.0,55.0,86.0,low,1410.0,esha.srivastava646@gmail.com,14.4,high,9.9,77.25,0.0,97.0,prof..kavya.pillai14@gmail.com,3.0,96.67,81.0,Prof. Kavya Pillai,45.0,85.0,94.19,low,Esha Srivastava,55.0,
78.54,81.0,0.0,20.5,5.0,80.0,4,26.0,0.0,80.58,EEE,25G31A3325,28.0,57.0,115.0,low,1411.0,ananya.iyer570@gmail.com,19.42,high,8.1,77.5,0.0,90.0,dr..rohan.kapoor43@gmail.com,3.0,86.67,97.0,Dr. Rohan Kapoor,84.0,56.0,84.35,low,Ananya Iyer,57.0,
90.41,97.0,0.0,15.45,5.0,90.0,4,10.0,0.0,69.54,MECH,25G31B8341,15.0,61.0,94.0,low,1412.0,ananya.srivastava339@gmail.com,30.46,medium,9.7,82.25,0.0,86.0,dr..rohan.kapoor30@gmail.com,3.0,33.33,92.0,Dr. Rohan Kapoor,84.0,69.0,97.87,low,Ananya Srivastava,61.0,
94.9,89.0,0.0,12.89,5.0,57.0,4,16.0,0.0,66.94,CIVIL,25G31B1720,18.0,80.0,97.0,low,1413.0,sneha.chatterjee109@gmail.com,33.06,medium,8.9,64.5,0.0,61.0,dr..harish.rao25@gmail.com,3.0,53.33,97.0,Dr. Harish Rao,79.0,61.0,100.0,low,Sneha Chatterjee,80.0,
79.47,45.0,0.0,26.83,5.0,79.0,4,20.0,0.0,66.05,CSE(AI),25G31B7756,19.0,94.0,81.0,low,1414.0,zara.kapoor890@gmail.com,33.95,medium,4.5,63.75,0.0,61.0,prof..kavya.pillai86@gmail.com,3.0,66.67,65.0,Prof. Kavya Pillai,67.0,48.0,80.25,low,Zara Kapoor,94.0,
68.02,38.0,0.0,33.3,6.0,57.0,5,27.0,0.0,70.5,CSE,25G31B2689,10.0,77.0,119.0,low,1415.0,ritika.kumar448@gmail.com,29.5,high,3.8,62.8,0.0,57.0,prof..ritika.malhotra30@gmail.com,3.0,90.0,83.0,Prof. Ritika Malhotra,74.0,42.0,69.75,low,Ritika Kumar,77.0,84.0
64.28,58.0,0.0,37.23,5.0,79.0,4,18.0,0.0,60.42,CDS,25G31A4590,15.0,47.0,87.0,low,1416.0,swati.dutta716@gmail.com,39.58,medium,5.8,59.75,0.0,43.0,dr..rajesh.kumar64@gmail.com,3.0,60.0,61.0,Dr. Rajesh Kumar,66.0,51.0,70.11,low,Swati Dutta,47.0,
75.5,29.0,0.0,32.24,6.0,64.0,5,17.0,0.0,61.48,ECE,25G31A8293,4.0,83.0,85.0,low,1417.0,ria.bhatnagar280@gmail.com,38.52,medium,2.9,63.4,0.0,75.0,prof..isha.mishra11@gmail.com,3.0,56.67,68.0,Prof. Isha Mishra,59.0,56.0,80.0,low,Ria Bhatnagar,83.0,63.0
74.92,62.0,0.0,25.63,6.0,80.0,5,26.0,0.0,75.64,EEE,25G31A6860,-50.0,73.0,97.0,low,1418.0,kavya.nair825@gmail.com,24.36,high,6.2,70.6,0.0,48.0,dr..vikram.reddy80@gmail.com,3.0,86.67,75.0,Dr. Vikram Reddy,95.0,85.0,77.32,low,Kavya Nair,73.0,45.0
84.92,67.0,0.0,19.66,6.0,79.0,5,19.0,0.0,74.39,MECH,25G31B5994,-9.0,80.0,81.0,low,1419.0,varun.bajaj570@gmail.com,25.61,high,6.7,78.6,0.0,75.0,dr..nitin.verma69@gmail.com,3.0,63.33,72.0,Dr. Nitin Verma,98.0,52.0,88.89,low,Varun Bajaj,80.0,89.0
58.73,27.0,0.0,41.09,6.0,83.0,5,24.0,0.0,69.66,CIVIL,25G31B8588,18.0,53.0,94.0,low,1420.0,karthik.reddy804@gmail.com,30.34,medium,2.7,71.0,0.0,71.0,dr..nitin.verma45@gmail.com,3.0,80.0,61.0,Dr. Nitin Verma,60.0,63.0,64.89,medium,Karthik Reddy,53.0,78.0
81.15,67.0,0.0,22.38,5.0,74.0,4,22.0,0.0,71.4,CSE(AI),25G31B9196,15.0,56.0,83.0,low,1421.0,varun.bajaj853@gmail.com,28.6,high,6.7,67.75,0.0,42.0,dr..rohan.kapoor27@gmail.com,3.0,73.33,75.0,Dr. Rohan Kapoor,85.0,70.0,90.36,low,Varun Bajaj,56.0,
84.38,70.0,0.0,16.58,6.0,60.0,5,28.0,0.0,84.26,CSE,25G31B7485,-16.0,41.0,85.0,low,1422.0,isha.dutta273@gmail.com,15.74,high,7.0,80.2,0.0,99.0,dr..sanjay.joshi26@gmail.com,3.0,93.33,84.0,Dr. Sanjay Joshi,83.0,92.0,98.82,low,Isha Dutta,41.0,67.0
72.1,45.0,0.0,28.96,5.0,68.0,4,26.0,0.0,76.06,CDS,25G31B3036,-16.0,93.0,100.0,low,1423.0,maya.pillai926@gmail.com,23.94,high,4.5,74.0,0.0,84.0,prof..anjali.menon17@gmail.com,3.0,86.67,70.0,Prof. Anjali Menon,64.0,80.0,70.0,low,Maya Pillai,93.0,
78.77,81.0,0.0,25.48,6.0,48.0,5,15.0,0.0,62.26,ECE,25G31B7936,-34.0,60.0,105.0,low,1424.0,vishal.nair203@gmail.com,37.74,medium,8.1,62.8,0.0,80.0,prof..anjali.menon46@gmail.com,3.0,50.0,88.0,Prof. Anjali Menon,78.0,64.0,83.81,low,Vishal Nair,60.0,44.0
82.38,26.0,0.0,27.79,6.0,74.0,5,14.0,0.0,64.06,EEE,25G31B5369,-9.0,80.0,90.0,low,1425.0,kriti.kapoor473@gmail.com,35.94,medium,2.6,72.8,0.0,85.0,dr..anil.singh29@gmail.com,3.0,46.67,82.0,Dr. Anil Singh,68.0,78.0,91.11,low,Kriti Kapoor,80.0,59.0
73.9,95.0,0.0,22.75,5.0,89.0,4,27.0,0.0,77.96,MECH,25G31A4976,46.0,77.0,120.0,low,1426.0,anjali.gupta107@gmail.com,22.04,high,9.5,70.25,0.0,56.0,dr..sanjay.joshi79@gmail.com,3.0,90.0,84.0,Dr. Sanjay Joshi,91.0,45.0,70.0,low,Anjali Gupta,77.0,
50.93,26.0,0.0,48.38,5.0,52.0,4,21.0,0.0,61.81,CIVIL,25G31B8834,-31.0,79.0,99.0,low,1427.0,nisha.bajaj727@gmail.com,38.19,medium,2.6,63.75,0.0,42.0,prof..isha.mishra39@gmail.com,3.0,70.0,46.0,Prof. Isha Mishra,65.0,96.0,46.46,medium,Nisha Bajaj,79.0,
78.3,15.0,0.0,32.67,6.0,79.0,5,12.0,0.0,59.59,CSE(AI),25G31A4859,-18.0,69.0,110.0,normal,1428.0,sanjay.sinha267@gmail.com,40.41,medium,1.5,70.2,0.0,83.0,prof..shreya.nair85@gmail.com,3.0,40.0,99.0,Prof. Shreya Nair,59.0,89.0,90.0,low,Sanjay Sinha,69.0,41.0
88.72,81.0,0.0,12.83,5.0,67.0,4,29.0,0.0,82.86,CSE,25G31B5496,-27.0,81.0,113.0,low,1429.0,nitin.agarwal493@gmail.com,17.14,high,8.1,73.0,0.0,92.0,dr..anil.singh85@gmail.com,3.0,96.67,104.0,Dr. Anil Singh,53.0,80.0,92.04,low,Nitin Agarwal,81.0,
84.66,53.0,0.0,17.46,6.0,91.0,5,30.0,0.0,85.25,CDS,25G31A4373,7.0,83.0,87.0,low,1430.0,rohan.malhotra614@gmail.com,14.75,high,5.3,79.8,0.0,80.0,prof..divya.srivastava32@gmail.com,3.0,100.0,78.0,Prof. Divya Srivastava,78.0,65.0,89.66,low,Rohan Malhotra,83.0,85.0
82.98,54.0,0.0,23.54,6.0,47.0,5,19.0,0.0,67.35,ECE,25G31A6188,37.0,61.0,106.0,low,1431.0,sakshi.dasgupta521@gmail.com,32.65,medium,5.4,66.4,0.0,75.0,dr..sanjay.joshi73@gmail.com,3.0,63.33,99.0,Dr. Sanjay Joshi,60.0,53.0,93.4,low,Sakshi Dasgupta,61.0,97.0
70.54,44.0,0.0,29.45,5.0,87.0,4,30.0,0.0,76.66,EEE,25G31B7054,-5.0,86.0,113.0,low,1432.0,esha.dasgupta957@gmail.com,23.34,high,4.4,67.75,0.0,73.0,dr..vikram.reddy44@gmail.com,3.0,100.0,79.0,Dr. Vikram Reddy,53.0,58.0,69.91,low,Esha Dasgupta,86.0,
82.43,25.0,0.0,25.13,6.0,95.0,5,20.0,0.0,73.61,MECH,25G31B5732,-27.0,66.0,107.0,low,1433.0,suresh.bhat338@gmail.com,26.39,high,2.5,80.0,0.0,72.0,dr..rohan.kapoor51@gmail.com,3.0,66.67,102.0,Dr. Rohan Kapoor,90.0,80.0,95.33,low,Suresh Bhat,66.0,63.0
66.76,21.0,0.0,35.47,5.0,55.0,4,27.0,0.0,71.56,CIVIL,25G31B7888,-3.0,47.0,95.0,low,1434.0,sakshi.nair149@gmail.com,28.44,high,2.1,67.0,0.0,72.0,dr..nitin.verma76@gmail.com,3.0,90.0,75.0,Dr. Nitin Verma,69.0,72.0,78.95,low,Sakshi Nair,47.0,
96.9,87.0,0.0,6.51,5.0,76.0,4,28.0,0.0,85.01,CSE(AI),25G31B3165,-14.0,91.0,92.0,low,1435.0,anjali.menon958@gmail.com,14.99,high,8.7,76.25,0.0,81.0,prof..isha.mishra40@gmail.com,3.0,93.33,92.0,Prof. Isha Mishra,67.0,81.0,100.0,low,Anjali Menon,91.0,
64.78,87.0,0.0,35.41,5.0,78.0,4,11.0,0.0,59.44,CSE,25G31A3092,-24.0,45.0,113.0,normal,1436.0,avni.verma748@gmail.com,40.56,medium,8.7,68.75,0.0,63.0,prof..priya.sharma94@gmail.com,3.0,36.67,76.0,Prof. Priya Sharma,55.0,79.0,67.26,low,Avni Verma,45.0,
66.3,97.0,0.0,32.01,5.0,50.0,4,18.0,0.0,62.17,CDS,25G31B9678,8.0,75.0,106.0,low,1437.0,harsha.chopra465@gmail.com,37.83,medium,9.7,58.75,0.0,59.0,dr..sanjay.joshi43@gmail.com,3.0,60.0,63.0,Dr. Sanjay Joshi,67.0,59.0,59.43,low,Harsha Chopra,75.0,
73.92,87.0,0.0,27.58,5.0,79.0,4,13.0,0.0,66.69,ECE,25G31A3945,12.0,55.0,102.0,low,1438.0,mahesh.gupta461@gmail.com,33.31,medium,8.7,76.5,0.0,77.0,prof..anjali.menon84@gmail.com,3.0,43.33,79.0,Prof. Anjali Menon,81.0,69.0,77.45,low,Mahesh Gupta,55.0,
87.6,67.0,0.0,14.74,5.0,82.0,4,28.0,0.0,83.99,EEE,25G31B8465,2.0,77.0,109.0,low,1439.0,divya.singh677@gmail.com,16.01,high,6.7,79.0,0.0,68.0,prof..ritika.malhotra22@gmail.com,3.0,93.33,102.0,Prof. Ritika Malhotra,84.0,82.0,93.58,low,Divya Singh,77.0,
63.38,74.0,0.0,36.23,5.0,65.0,4,15.0,0.0,63.21,MECH,25G31A4003,13.0,52.0,86.0,low,1440.0,divya.bhat271@gmail.com,36.79,medium,7.4,70.0,0.0,78.0,dr..rajesh.kumar81@gmail.com,3.0,50.0,56.0,Dr. Rajesh Kumar,75.0,62.0,65.12,low,Divya Bhat,52.0,
71.12,39.0,0.0,29.76,5.0,48.0,4,28.0,0.0,76.74,CIVIL,25G31B8559,6.0,46.0,111.0,low,1441.0,deepak.malhotra228@gmail.com,23.26,high,3.9,72.25,0.0,81.0,prof..priya.sharma31@gmail.com,3.0,93.33,92.0,Prof. Priya Sharma,83.0,77.0,82.88,low,Deepak Malhotra,46.0,
